T1_H_Win_per,T1_A_Win_per,T1_T_WIn_Per,T1_Margin_per_game,T1_Ast_per_game,T1_Blk_per_game,T1_TS_per_game,T1_TR_per_game,T1_OR_per_game,T1_Stl_per_game,T1_TOVP_per_game,T1_Tier,T1_Seed,T2_H_Win_per,T2_A_Win_per,T2_T_WIn_Per,T2_Margin_per_game,T2_Ast_per_game,T2_Blk_per_game,T2_TS_per_game,T2_TR_per_game,T2_OR_per_game,T2_Stl_per_game,T2_TOVP_per_game,T2_Tier,T2_Seed,Output
1,0.454545455,0.757575758,7.303030303,13.81818182,1.151515152,0.573020973,31.54545455,7.424242424,6.96969697,16.16237522,1,11,0.933333333,0.454545455,0.6875,9.1875,12.5,2.15625,0.538648098,38.09375,10.96875,6.90625,15.38426746,2,3,0
1,0.454545455,0.757575758,7.303030303,13.81818182,1.151515152,0.573020973,31.54545455,7.424242424,6.96969697,16.16237522,1,11,0.764705882,0.454545455,0.666666667,4.727272727,14.09090909,1.757575758,0.53755124,36.03030303,12.06060606,7.212121212,15.38170384,2,6,1
0.9375,0.818181818,0.878787879,15.03030303,15.51515152,3.090909091,0.602867875,37.33333333,12.15151515,7.181818182,14.26335051,1,1,0.933333333,0.909090909,0.939393939,17.12121212,16.21212121,2.96969697,0.614363351,37.66666667,10.12121212,6.060606061,14.25783873,1,2,1
0.9375,0.818181818,0.878787879,15.03030303,15.51515152,3.090909091,0.602867875,37.33333333,12.15151515,7.181818182,14.26335051,1,1,0.75,0.636363636,0.676470588,8.470588235,17.11764706,2.147058824,0.56399108,37.67647059,11.47058824,5.323529412,15.36160232,2,7,1
0.9375,0.818181818,0.878787879,15.03030303,15.51515152,3.090909091,0.602867875,37.33333333,12.15151515,7.181818182,14.26335051,1,1,0.625,0.5,0.575757576,1.272727273,12.24242424,0.454545455,0.54848528,33.42424242,10.42424242,8.545454545,17.87702874,2,16,1
0.9375,0.818181818,0.878787879,15.03030303,15.51515152,3.090909091,0.602867875,37.33333333,12.15151515,7.181818182,14.26335051,1,1,0.9375,0.545454545,0.757575758,8.242424242,10.42424242,3.151515152,0.502333462,35.12121212,12.27272727,6.666666667,15.43783652,1,8,1
0.9375,0.818181818,0.878787879,15.03030303,15.51515152,3.090909091,0.602867875,37.33333333,12.15151515,7.181818182,14.26335051,1,1,0.9375,0.545454545,0.741935484,14.48387097,14.06451613,2.387096774,0.593970054,34.80645161,9.225806452,5.806451613,15.81366906,2,5,1
0.9375,0.818181818,0.878787879,15.03030303,15.51515152,3.090909091,0.602867875,37.33333333,12.15151515,7.181818182,14.26335051,1,1,0.9375,0.833333333,0.911764706,15.76470588,12.70588235,3.029411765,0.588522401,33.67647059,9.470588235,4.529411765,10.80685954,1,1,1
0.833333333,0.647058824,0.741935484,5.096774194,12.67741935,2.870967742,0.589939534,33.87096774,10.06451613,6.290322581,14.13942977,2,13,0.8125,0.555555556,0.677419355,6.064516129,13.16129032,1.612903226,0.558251171,35.12903226,11.19354839,7.741935484,16.67633855,2,4,0
0.8125,0.555555556,0.677419355,6.064516129,13.16129032,1.612903226,0.558251171,35.12903226,11.19354839,7.741935484,16.67633855,2,4,0.9375,0.545454545,0.741935484,14.48387097,14.06451613,2.387096774,0.593970054,34.80645161,9.225806452,5.806451613,15.81366906,2,5,0
0.75,0.666666667,0.65625,4.15625,12.59375,2.71875,0.545298536,38.03125,10.875,5.59375,16.89577333,2,10,0.75,0.636363636,0.676470588,8.470588235,17.11764706,2.147058824,0.56399108,37.67647059,11.47058824,5.323529412,15.36160232,2,7,0
0.916666667,0.5,0.71875,8.1875,13.21875,2.125,0.564619405,32.59375,9.375,8.90625,14.56318516,2,14,0.8125,0.416666667,0.617647059,5.911764706,16.38235294,1.029411765,0.575619599,34.82352941,10,6.088235294,15.98266352,2,6,0
0.933333333,0.909090909,0.939393939,17.12121212,16.21212121,2.96969697,0.614363351,37.66666667,10.12121212,6.060606061,14.25783873,1,2,0.777777778,0.636363636,0.65625,7.53125,14.375,1.625,0.536098065,37.6875,12.53125,6.59375,14.7704185,2,7,1
0.933333333,0.909090909,0.939393939,17.12121212,16.21212121,2.96969697,0.614363351,37.66666667,10.12121212,6.060606061,14.25783873,1,2,1,0.384615385,0.7,2.3,9.433333333,2.1,0.53772972,33.6,8.666666667,4.533333333,14.01501819,2,15,1
0.933333333,0.909090909,0.939393939,17.12121212,16.21212121,2.96969697,0.614363351,37.66666667,10.12121212,6.060606061,14.25783873,1,2,0.941176471,0.2,0.606060606,3.96969697,13.90909091,0.878787879,0.531160023,37.96969697,12.3030303,6.848484848,14.99816504,2,11,1
0.545454545,0.294117647,0.484848485,-0.848484848,10.60606061,0.878787879,0.503922095,37.09090909,12.24242424,6.666666667,17.51139019,3,16,1,1,1,20.94117647,14.70588235,6.882352941,0.569156155,38.17647059,12.91176471,6.558823529,13.77128874,1,1,0
0.545454545,0.294117647,0.484848485,-0.848484848,10.60606061,0.878787879,0.503922095,37.09090909,12.24242424,6.666666667,17.51139019,3,16,0.818181818,0.357142857,0.59375,2.375,13.90625,0.65625,0.550048142,32,10.40625,8.09375,18.56720497,2,16,1
0.833333333,0.692307692,0.740740741,4.962962963,12.55555556,2.222222222,0.524139032,34.11111111,10.40740741,6.666666667,15.95629541,2,13,0.666666667,0.636363636,0.685714286,9.514285714,17.74285714,2,0.552856165,41.02857143,13.94285714,6.657142857,15.23695054,2,4,0
0.789473684,0.333333333,0.606060606,6.060606061,14.03030303,1.363636364,0.582412634,35.96969697,11.96969697,5.060606061,14.64248202,2,10,1,0.833333333,0.870967742,12.80645161,13.64516129,2.741935484,0.546368289,34.87096774,11.61290323,7.064516129,12.85429862,1,7,0
0.9375,0.545454545,0.757575758,9.090909091,16.18181818,2.121212121,0.584349912,35.87878788,9.515151515,6.333333333,14.04547581,1,3,0.75,0.272727273,0.545454545,0.818181818,14.15151515,1.242424242,0.531733509,36.15151515,11.72727273,6.575757576,17.75093908,2,14,0
1,0.5,0.764705882,6.529411765,13.26470588,3.735294118,0.546007715,37.94117647,11.82352941,6.529411765,16.37466186,1,2,0.866666667,0.428571429,0.677419355,8.225806452,11.77419355,2.032258065,0.559376143,35.03225806,12.32258065,6.322580645,18.62728183,2,15,1
1,0.5,0.764705882,6.529411765,13.26470588,3.735294118,0.546007715,37.94117647,11.82352941,6.529411765,16.37466186,1,2,1,0.833333333,0.870967742,12.80645161,13.64516129,2.741935484,0.546368289,34.87096774,11.61290323,7.064516129,12.85429862,1,7,0
1,1,1,20.94117647,14.70588235,6.882352941,0.569156155,38.17647059,12.91176471,6.558823529,13.77128874,1,1,0.894736842,0.777777778,0.852941176,13.17647059,15.11764706,3.029411765,0.622706321,32.76470588,8.323529412,6.882352941,12.89321699,1,3,1
1,1,1,20.94117647,14.70588235,6.882352941,0.569156155,38.17647059,12.91176471,6.558823529,13.77128874,1,1,0.8,0.5,0.71875,7.09375,14.53125,1.09375,0.510458371,36.78125,16.84375,10.9375,15.31007047,2,5,1
1,1,1,20.94117647,14.70588235,6.882352941,0.569156155,38.17647059,12.91176471,6.558823529,13.77128874,1,1,0.9375,0.833333333,0.911764706,15.76470588,12.70588235,3.029411765,0.588522401,33.67647059,9.470588235,4.529411765,10.80685954,1,1,0
0.666666667,0.5625,0.612903226,1.064516129,15.38709677,0.838709677,0.601485281,30.29032258,8.193548387,5.451612903,15.12674905,2,16,1,0.818181818,0.941176471,15.38235294,15.91176471,3.617647059,0.598511873,34.41176471,10.32352941,7.794117647,14.46469206,1,1,0
0.789473684,0.7,0.75,9.6875,11.6875,3.5625,0.520544713,38.15625,12.90625,8.3125,15.16737029,2,4,0.75,0.636363636,0.676470588,8.470588235,17.11764706,2.147058824,0.56399108,37.67647059,11.47058824,5.323529412,15.36160232,2,7,0
0.789473684,0.7,0.75,9.6875,11.6875,3.5625,0.520544713,38.15625,12.90625,8.3125,15.16737029,2,4,0.7,0.5,0.606060606,4.96969697,11.60606061,2.515151515,0.537166429,37.84848485,12.12121212,3.96969697,13.83482075,2,8,1
0.789473684,0.7,0.75,9.6875,11.6875,3.5625,0.520544713,38.15625,12.90625,8.3125,15.16737029,2,4,1,0.75,0.909090909,11.06060606,11.93939394,1.878787879,0.608177098,30.81818182,7.212121212,5.939393939,16.25285508,1,5,1
0.789473684,0.7,0.75,9.6875,11.6875,3.5625,0.520544713,38.15625,12.90625,8.3125,15.16737029,2,4,0.727272727,0.4,0.612903226,3.35483871,13.80645161,2,0.541961896,35.38709677,9.870967742,5.612903226,15.80181023,2,13,1
0.764705882,0.727272727,0.6875,5.96875,15.6875,2.75,0.543613863,39.15625,12.125,7.34375,17.64303559,2,9,0.7,0.5,0.606060606,4.96969697,11.60606061,2.515151515,0.537166429,37.84848485,12.12121212,3.96969697,13.83482075,2,8,0
0.947368421,0.6,0.818181818,6.242424242,10.90909091,3.121212121,0.567407094,35.06060606,9.151515152,4.848484848,16.24044048,1,4,0.923076923,0.666666667,0.833333333,8.666666667,12.36666667,3.3,0.552765872,36.76666667,11.33333333,5.633333333,16.35334525,1,13,1
0.947368421,0.6,0.818181818,6.242424242,10.90909091,3.121212121,0.567407094,35.06060606,9.151515152,4.848484848,16.24044048,1,4,0.8,0.5,0.71875,7.09375,14.53125,1.09375,0.510458371,36.78125,16.84375,10.9375,15.31007047,2,5,0
0.75,0.636363636,0.676470588,8.470588235,17.11764706,2.147058824,0.56399108,37.67647059,11.47058824,5.323529412,15.36160232,2,7,0.933333333,0.454545455,0.6875,9.1875,12.5,2.15625,0.538648098,38.09375,10.96875,6.90625,15.38426746,2,3,1
0.75,0.636363636,0.676470588,8.470588235,17.11764706,2.147058824,0.56399108,37.67647059,11.47058824,5.323529412,15.36160232,2,7,0.9375,0.916666667,0.90625,14.59375,12.90625,3.96875,0.554112927,36.1875,10.28125,5.59375,13.7932112,1,2,1
0.5625,0.666666667,0.625,5.125,12.8125,0.3125,0.543058151,37.5625,12.40625,6.59375,14.24185129,2,11,0.8125,0.416666667,0.617647059,5.911764706,16.38235294,1.029411765,0.575619599,34.82352941,10,6.088235294,15.98266352,2,6,0
0.7,0.5,0.606060606,4.96969697,11.60606061,2.515151515,0.537166429,37.84848485,12.12121212,3.96969697,13.83482075,2,8,1,0.818181818,0.941176471,15.38235294,15.91176471,3.617647059,0.598511873,34.41176471,10.32352941,7.794117647,14.46469206,1,1,1
0.666666667,0.636363636,0.685714286,9.514285714,17.74285714,2,0.552856165,41.02857143,13.94285714,6.657142857,15.23695054,2,4,0.9375,0.833333333,0.911764706,15.76470588,12.70588235,3.029411765,0.588522401,33.67647059,9.470588235,4.529411765,10.80685954,1,1,0
0.818181818,0.5,0.64516129,5.419354839,13.41935484,2,0.578894187,34.25806452,9.516129032,6.096774194,16.00082864,2,16,0.625,0.5,0.575757576,1.272727273,12.24242424,0.454545455,0.54848528,33.42424242,10.42424242,8.545454545,17.87702874,2,16,0
0.75,0.533333333,0.676470588,3.588235294,14.26470588,1.382352941,0.593126988,33.14705882,8.352941176,5.323529412,19.13708123,2,14,0.894736842,0.777777778,0.852941176,13.17647059,15.11764706,3.029411765,0.622706321,32.76470588,8.323529412,6.882352941,12.89321699,1,3,0
1,0.75,0.909090909,11.06060606,11.93939394,1.878787879,0.608177098,30.81818182,7.212121212,5.939393939,16.25285508,1,5,0.882352941,0.416666667,0.71875,4.5,14.03125,1.5625,0.565174092,29.78125,6.1875,5.53125,16.96229655,2,12,1
0.894736842,0.777777778,0.852941176,13.17647059,15.11764706,3.029411765,0.622706321,32.76470588,8.323529412,6.882352941,12.89321699,1,3,1,0.833333333,0.870967742,12.80645161,13.64516129,2.741935484,0.546368289,34.87096774,11.61290323,7.064516129,12.85429862,1,7,1
0.9,0.4,0.696969697,13.42424242,15.42424242,1.939393939,0.577231385,35.84848485,11.27272727,7.787878788,14.72051446,2,10,0.75,0.666666667,0.742857143,6.971428571,12.62857143,2.085714286,0.524068995,35.42857143,12.31428571,9.657142857,13.27553541,2,7,1
0.733333333,0.272727273,0.566666667,3.633333333,11.3,1.266666667,0.554614995,31.6,8.666666667,7.766666667,16.64926167,2,9,0.888888889,0.6,0.727272727,4.03030303,13.93939394,2.424242424,0.561523203,35.63636364,10.3030303,5.636363636,14.96311475,2,8,0
0.888888889,0.6,0.727272727,4.03030303,13.93939394,2.424242424,0.561523203,35.63636364,10.3030303,5.636363636,14.96311475,2,8,0.9375,0.833333333,0.911764706,15.76470588,12.70588235,3.029411765,0.588522401,33.67647059,9.470588235,4.529411765,10.80685954,1,1,0
0.9375,0.545454545,0.757575758,8.242424242,10.42424242,3.151515152,0.502333462,35.12121212,12.27272727,6.666666667,15.43783652,1,8,0.823529412,0.454545455,0.64516129,3.290322581,12.35483871,3.225806452,0.535069519,34.96774194,10,7.483870968,13.76598661,2,9,1
0.923076923,0.769230769,0.866666667,13.46666667,17.66666667,2.233333333,0.604379953,34.36666667,12,7.233333333,17.51591907,1,12,0.9375,0.545454545,0.741935484,14.48387097,14.06451613,2.387096774,0.593970054,34.80645161,9.225806452,5.806451613,15.81366906,2,5,0
0.882352941,0.666666667,0.8125,9.6875,15.5625,2.96875,0.569828762,36.375,11.21875,6.78125,16.8917,1,6,0.941176471,0.2,0.606060606,3.96969697,13.90909091,0.878787879,0.531160023,37.96969697,12.3030303,6.848484848,14.99816504,2,11,0
0.75,0.272727273,0.545454545,0.818181818,14.15151515,1.242424242,0.531733509,36.15151515,11.72727273,6.575757576,17.75093908,2,14,0.941176471,0.2,0.606060606,3.96969697,13.90909091,0.878787879,0.531160023,37.96969697,12.3030303,6.848484848,14.99816504,2,11,0
0.944444444,0.5,0.757575758,12.21212121,14.51515152,2.181818182,0.587215753,40.24242424,11.63636364,4.909090909,15.56333286,1,6,0.928571429,0.75,0.741935484,13.70967742,14.32258065,2.483870968,0.542500691,37.48387097,11.61290323,7.258064516,12.59976971,2,11,0
1,0.75,0.870967742,9.935483871,12.90322581,2.419354839,0.563976625,32.90322581,8.709677419,6.290322581,14.19110064,1,12,0.875,0.363636364,0.65625,6.875,16.53125,1.65625,0.592002827,36.0625,9.09375,6.15625,14.36148523,2,4,0
1,0.75,0.870967742,9.935483871,12.90322581,2.419354839,0.563976625,32.90322581,8.709677419,6.290322581,14.19110064,1,12,0.944444444,0.5,0.764705882,13.14705882,17.58823529,3.058823529,0.579659802,40.82352941,11.61764706,4.264705882,15.05488319,1,5,1
0.416666667,0.4375,0.484848485,-2.363636364,12.87878788,0.151515152,0.559741928,35.87878788,11.09090909,6.909090909,17.81258913,3,16,1,0.7,0.878787879,12.6969697,15.45454545,3.575757576,0.598538861,37.33333333,10.54545455,6.757575758,15.84717693,1,1,0
0.736842105,0.545454545,0.65625,6.6875,17.09375,1.78125,0.563121378,36.78125,13.5625,7.71875,15.88212861,2,5,1,0.6,0.777777778,10.96296296,15.07407407,2.962962963,0.562768431,40.2962963,13.48148148,5.592592593,16.85501912,1,12,0
0.642857143,0.357142857,0.575757576,0.666666667,12.54545455,0.515151515,0.546126052,38.81818182,12.09090909,6.727272727,16.49076493,2,14,0.9375,0.545454545,0.78125,8.8125,12.8125,2,0.586703055,34.75,9.6875,6.0625,14.1733873,1,3,0
0.8125,0.5,0.677419355,9.419354839,14.35483871,1.677419355,0.570337728,36.41935484,11.41935484,6.774193548,12.73504825,2,9,0.823529412,0.3,0.612903226,2.548387097,13.03225806,1.806451613,0.560410649,34.16129032,10.32258065,5.870967742,15.54596693,2,8,1
0.8125,0.5,0.677419355,9.419354839,14.35483871,1.677419355,0.570337728,36.41935484,11.41935484,6.774193548,12.73504825,2,9,1,0.454545455,0.787878788,10.6969697,14.33333333,1.727272727,0.586078548,31.87878788,8.96969697,5.484848485,13.56936405,1,1,0
1,0.363636364,0.696969697,8.090909091,12.96969697,3.060606061,0.558559622,39.96969697,11.33333333,4.121212121,15.37254223,2,4,0.833333333,0.777777778,0.833333333,10.8,15.63333333,2.433333333,0.570293078,37.36666667,10.43333333,7.733333333,16.27560407,1,13,0
0.916666667,0.714285714,0.84375,7.6875,13.96875,3.75,0.567466872,35.4375,10.9375,7.34375,15.61405916,1,12,1,0.6,0.78125,13.375,15.96875,2.03125,0.617131271,37.375,12.03125,6.9375,16.95447221,1,5,0
0.823529412,0.5,0.6875,10.3125,15.46875,2.1875,0.52889135,39.375,13.5,7.9375,13.91471711,2,9,0.75,0.9,0.794117647,7.676470588,15.11764706,2.441176471,0.55640463,38.58823529,10.14705882,5.147058824,12.60175568,1,8,0
0.9375,0.363636364,0.65625,4.75,13.46875,1.96875,0.538227485,42.3125,13.09375,5.1875,16.06900138,2,8,0.823529412,0.6,0.705882353,10.32352941,13.85294118,2.088235294,0.563514908,36.52941176,9.470588235,5.705882353,14.6321776,2,9,0
0.823529412,0.6,0.705882353,10.32352941,13.85294118,2.088235294,0.563514908,36.52941176,9.470588235,5.705882353,14.6321776,2,9,1,0.7,0.878787879,12.6969697,15.45454545,3.575757576,0.598538861,37.33333333,10.54545455,6.757575758,15.84717693,1,1,0
0.916666667,0.5,0.724137931,8.482758621,14.96551724,2.862068966,0.53131593,38,12.27586207,7.724137931,15.4619277,2,15,0.933333333,0.583333333,0.78125,9.96875,14.53125,3.5,0.583777977,38.8125,10.71875,6.90625,15.85928013,1,2,0
0.823529412,0.8,0.78125,7.375,14.6875,2.6875,0.559795723,38.65625,9.90625,5.90625,16.66621246,1,7,0.764705882,0.272727273,0.59375,4.5,14.0625,1.8125,0.542765559,35.53125,11.8125,8.09375,15.76620086,2,10,0
0.833333333,0.555555556,0.696969697,9.393939394,13.48484848,2.363636364,0.580835951,36.33333333,12.24242424,6.393939394,12.53119046,2,4,1,0.454545455,0.818181818,9.151515152,13.63636364,4.666666667,0.566515094,35.75757576,11.75757576,7.606060606,14.09591477,1,1,0
0.833333333,0.555555556,0.696969697,9.393939394,13.48484848,2.363636364,0.580835951,36.33333333,12.24242424,6.393939394,12.53119046,2,4,0.833333333,0.615384615,0.766666667,6.366666667,13.23333333,2.366666667,0.552577355,37.23333333,11.83333333,6.9,14.03066225,1,13,1
0.833333333,0.555555556,0.696969697,9.393939394,13.48484848,2.363636364,0.580835951,36.33333333,12.24242424,6.393939394,12.53119046,2,4,1,0.6,0.777777778,10.96296296,15.07407407,2.962962963,0.562768431,40.2962963,13.48148148,5.592592593,16.85501912,1,12,1
0.571428571,0.529411765,0.548387097,-1.677419355,14.09677419,0.129032258,0.555019308,33.12903226,10.5483871,7.35483871,15.81305472,2,16,0.733333333,0.333333333,0.551724138,2.724137931,12.89655172,0.103448276,0.544491517,39.4137931,11.44827586,6.137931034,14.57684983,2,16,0
0.733333333,0.333333333,0.551724138,2.724137931,12.89655172,0.103448276,0.544491517,39.4137931,11.44827586,6.137931034,14.57684983,2,16,0.9375,0.545454545,0.823529412,12.70588235,18.11764706,2.794117647,0.563065273,40.97058824,14.02941176,6.882352941,12.99443014,1,1,0
0.875,0.461538462,0.71875,3.46875,13.0625,1.84375,0.530444593,37.03125,11.4375,8.15625,13.19201654,2,14,0.9375,0.5,0.757575758,7.484848485,15.27272727,2.818181818,0.590255889,36.84848485,9.515151515,5.272727273,15.92926856,1,3,0
0.714285714,0.818181818,0.78125,12.75,13.875,1.875,0.596611363,39.375,10.46875,5,14.44416467,1,11,0.8125,0.636363636,0.757575758,7.060606061,13.54545455,2.666666667,0.542874878,40.03030303,12.87878788,7.272727273,16.53061394,1,6,1
0.714285714,0.818181818,0.78125,12.75,13.875,1.875,0.596611363,39.375,10.46875,5,14.44416467,1,11,0.764705882,0.272727273,0.59375,4.5,14.0625,1.8125,0.542765559,35.53125,11.8125,8.09375,15.76620086,2,10,0
0.714285714,0.818181818,0.78125,12.75,13.875,1.875,0.596611363,39.375,10.46875,5,14.44416467,1,11,0.9375,0.5,0.757575758,7.484848485,15.27272727,2.818181818,0.590255889,36.84848485,9.515151515,5.272727273,15.92926856,1,3,1
0.8,0.533333333,0.666666667,0.9,12.26666667,1.133333333,0.51647005,41.3,14.06666667,5.233333333,15.91692163,2,16,1,0.454545455,0.787878788,10.6969697,14.33333333,1.727272727,0.586078548,31.87878788,8.96969697,5.484848485,13.56936405,1,1,0
0.833333333,0.777777778,0.833333333,10.8,15.63333333,2.433333333,0.570293078,37.36666667,10.43333333,7.733333333,16.27560407,1,13,0.9375,0.4,0.75,9.125,14.0625,2.8125,0.599531672,35.375,9.21875,5.75,16.8108535,2,5,0
0.571428571,0.315789474,0.424242424,-4.333333333,13.90909091,-0.03030303,0.522153324,30.12121212,8.151515152,6.454545455,14.77217302,3,16,1,0.454545455,0.818181818,9.151515152,13.63636364,4.666666667,0.566515094,35.75757576,11.75757576,7.606060606,14.09591477,1,1,0
0.571428571,0.315789474,0.424242424,-4.333333333,13.90909091,-0.03030303,0.522153324,30.12121212,8.151515152,6.454545455,14.77217302,3,16,0.9,0.375,0.612903226,1.870967742,10.32258065,0.548387097,0.526926321,35.41935484,10.16129032,7.35483871,14.32690923,2,16,1
1,0.6,0.78125,13.375,15.96875,2.03125,0.617131271,37.375,12.03125,6.9375,16.95447221,1,5,1,0.363636364,0.764705882,11.41176471,14.41176471,3.352941176,0.573671602,38.58823529,12.88235294,5.617647059,13.5119611,1,4,1
1,0.6,0.78125,13.375,15.96875,2.03125,0.617131271,37.375,12.03125,6.9375,16.95447221,1,5,0.9375,0.545454545,0.823529412,12.70588235,18.11764706,2.794117647,0.563065273,40.97058824,14.02941176,6.882352941,12.99443014,1,1,0
0.846153846,0.6,0.6875,5.9375,16.84375,2.125,0.574113524,36.90625,10.59375,7.5625,15.45881218,2,13,0.875,0.363636364,0.65625,6.875,16.53125,1.65625,0.592002827,36.0625,9.09375,6.15625,14.36148523,2,4,0
0.866666667,0.545454545,0.677419355,9.387096774,16,3.096774194,0.555857162,38.38709677,11.90322581,6.806451613,12.83229401,2,7,0.785714286,0.636363636,0.65625,1.21875,13.53125,0.75,0.503758981,36.75,11.1875,5.34375,11.79498998,2,10,1
0.866666667,0.545454545,0.677419355,9.387096774,16,3.096774194,0.555857162,38.38709677,11.90322581,6.806451613,12.83229401,2,7,0.9375,0.833333333,0.852941176,13.26470588,16.14705882,2.588235294,0.590447756,35.61764706,9.264705882,6.735294118,14.47299837,1,2,0
0.875,0.363636364,0.65625,6.875,16.53125,1.65625,0.592002827,36.0625,9.09375,6.15625,14.36148523,2,4,1,0.454545455,0.787878788,10.6969697,14.33333333,1.727272727,0.586078548,31.87878788,8.96969697,5.484848485,13.56936405,1,1,0
1,0.7,0.878787879,12.6969697,15.45454545,3.575757576,0.598538861,37.33333333,10.54545455,6.757575758,15.84717693,1,1,0.9375,0.4,0.75,9.125,14.0625,2.8125,0.599531672,35.375,9.21875,5.75,16.8108535,2,5,1
1,0.7,0.878787879,12.6969697,15.45454545,3.575757576,0.598538861,37.33333333,10.54545455,6.757575758,15.84717693,1,1,0.9375,0.833333333,0.852941176,13.26470588,16.14705882,2.588235294,0.590447756,35.61764706,9.264705882,6.735294118,14.47299837,1,2,0
1,0.363636364,0.764705882,11.41176471,14.41176471,3.352941176,0.573671602,38.58823529,12.88235294,5.617647059,13.5119611,1,4,0.928571429,0.6875,0.8,10.26666667,16.3,2.933333333,0.563840012,38.33333333,11.83333333,5.9,14.73025886,1,13,1
0.9375,0.4,0.75,9.125,14.0625,2.8125,0.599531672,35.375,9.21875,5.75,16.8108535,2,5,1,0.533333333,0.774193548,7.032258065,11.29032258,1.290322581,0.56537376,37.51612903,11.16129032,4.612903226,14.84829749,1,12,1
0.9375,0.545454545,0.78125,8.8125,12.8125,2,0.586703055,34.75,9.6875,6.0625,14.1733873,1,3,0.9375,0.833333333,0.852941176,13.26470588,16.14705882,2.588235294,0.590447756,35.61764706,9.264705882,6.735294118,14.47299837,1,2,0
0.9375,0.545454545,0.78125,8.8125,12.8125,2,0.586703055,34.75,9.6875,6.0625,14.1733873,1,3,0.928571429,0.75,0.741935484,13.70967742,14.32258065,2.483870968,0.542500691,37.48387097,11.61290323,7.258064516,12.59976971,2,11,1
0.75,0.4,0.636363636,6.242424242,14.96969697,0.636363636,0.584476612,32.03030303,7.878787879,5.424242424,13.26253384,2,11,0.875,0.5,0.65625,5.125,13.46875,1.34375,0.573674435,36.0625,10.90625,5.59375,12.79375269,2,6,0
0.75,0.4,0.636363636,6.242424242,14.96969697,0.636363636,0.584476612,32.03030303,7.878787879,5.424242424,13.26253384,2,11,0.8,0.545454545,0.64516129,4.322580645,13.70967742,1.580645161,0.546099429,35.03225806,10.09677419,6.806451613,13.740306,2,11,1
0.875,0.7,0.852941176,16.38235294,20.55882353,4.029411765,0.594240622,41.85294118,12.29411765,4.411764706,14.9595996,1,2,0.75,0.583333333,0.709677419,4.096774194,13.03225806,2,0.541903367,36.80645161,10.25806452,6.258064516,15.15851134,2,15,0
0.75,0.583333333,0.709677419,4.096774194,13.03225806,2,0.541903367,36.80645161,10.25806452,6.258064516,15.15851134,2,15,0.764705882,0.272727273,0.59375,4.5,14.0625,1.8125,0.542765559,35.53125,11.8125,8.09375,15.76620086,2,10,0
0.9375,0.545454545,0.823529412,12.70588235,18.11764706,2.794117647,0.563065273,40.97058824,14.02941176,6.882352941,12.99443014,1,1,0.875,0.5,0.65625,5.125,13.46875,1.34375,0.573674435,36.0625,10.90625,5.59375,12.79375269,2,6,1
0.9375,0.545454545,0.823529412,12.70588235,18.11764706,2.794117647,0.563065273,40.97058824,14.02941176,6.882352941,12.99443014,1,1,0.764705882,0.636363636,0.696969697,4.242424242,15.90909091,1.727272727,0.532901495,36.57575758,11.66666667,6.636363636,14.14879537,2,9,1
0.9375,0.545454545,0.823529412,12.70588235,18.11764706,2.794117647,0.563065273,40.97058824,14.02941176,6.882352941,12.99443014,1,1,0.764705882,0.272727273,0.59375,4.5,14.0625,1.8125,0.542765559,35.53125,11.8125,8.09375,15.76620086,2,10,1
0.9375,0.545454545,0.823529412,12.70588235,18.11764706,2.794117647,0.563065273,40.97058824,14.02941176,6.882352941,12.99443014,1,1,0.9375,0.833333333,0.852941176,13.26470588,16.14705882,2.588235294,0.590447756,35.61764706,9.264705882,6.735294118,14.47299837,1,2,0
0.769230769,0.428571429,0.636363636,4.636363636,11.84848485,1.181818182,0.57259728,29.6969697,5.363636364,5.787878788,14.16132793,2,11,0.823529412,0.5,0.625,3.28125,11.46875,1.6875,0.534785671,34.53125,11,5.15625,13.40856628,2,6,1
0.769230769,0.428571429,0.636363636,4.636363636,11.84848485,1.181818182,0.57259728,29.6969697,5.363636364,5.787878788,14.16132793,2,11,0.944444444,0.5,0.764705882,10.38235294,16.88235294,2.176470588,0.552274451,38.88235294,12.82352941,6.911764706,14.57912782,1,3,0
0.875,0.5,0.65625,5.125,13.46875,1.34375,0.573674435,36.0625,10.90625,5.59375,12.79375269,2,6,1,0.692307692,0.821428571,15.28571429,18.35714286,2.071428571,0.594110803,33.78571429,11.03571429,8.357142857,15.84949625,1,14,1
0.875,0.5,0.65625,5.125,13.46875,1.34375,0.573674435,36.0625,10.90625,5.59375,12.79375269,2,6,0.722222222,0.545454545,0.625,4.3125,11.59375,1,0.539884604,34.90625,11.4375,5.875,14.48122025,2,7,1
0.933333333,0.583333333,0.78125,9.96875,14.53125,3.5,0.583777977,38.8125,10.71875,6.90625,15.85928013,1,2,1,0.454545455,0.818181818,9.151515152,13.63636364,4.666666667,0.566515094,35.75757576,11.75757576,7.606060606,14.09591477,1,1,1
0.933333333,0.583333333,0.78125,9.96875,14.53125,3.5,0.583777977,38.8125,10.71875,6.90625,15.85928013,1,2,0.944444444,0.5,0.764705882,10.38235294,16.88235294,2.176470588,0.552274451,38.88235294,12.82352941,6.911764706,14.57912782,1,3,1
